4.35	2.00	93.10
8.24	0.00	75.00
5.47	1.00	75.00
5.64	1.00	100.00
2.68	1.00	83.33
0.29	6.00	82.00
8.78	0.00	50.00
8.51	2.00	78.95
2.15	0.00	100.00
4.39	4.00	96.43
7.83	1.00	93.33
2.95	0.00	100.00
2.44	3.00	82.61
6.80	4.00	92.96
2.41	1.00	100.00
0.68	8.00	88.06
7.91	0.00	94.74
5.04	1.00	100.00
8.49	1.00	90.91
0.13	19.00	88.64
4.28	2.00	93.10
2.85	1.00	100.00
5.94	13.00	74.05
0.21	1.00	100.00
5.24	1.00	100.00
1.27	1.00	94.12
0.31	6.00	82.19
7.76	17.00	80.00
6.76	1.00	100.00
2.82	2.00	92.86
5.32	13.00	90.26
5.65	4.00	91.07
5.86	6.00	89.80
6.91	2.00	92.31
0.55	6.00	88.89
4.93	8.00	87.10
5.78	2.00	93.55
7.16	2.00	95.45
4.51	2.00	94.74
2.29	0.00	85.71
2.85	2.00	92.31
3.86	2.00	85.71
6.52	9.00	96.23
7.31	8.00	87.72
1.98	1.00	84.62
6.05	0.00	100.00
5.27	3.00	93.10
6.96	1.00	100.00
1.46	1.00	66.67
5.08	2.00	86.67
6.65	0.00	0.00
6.36	1.00	85.71
6.48	2.00	100.00
8.21	4.00	100.00
3.69	8.00	89.66
0.64	13.00	91.59
8.19	3.00	83.33
0.13	10.00	92.11
3.10	1.00	90.91
8.79	3.00	82.61
6.93	0.00	73.33
1.54	1.00	100.00
4.96	3.00	91.84
1.53	3.00	96.43
2.56	2.00	100.00
1.66	4.00	77.27
5.53	1.00	77.78
1.46	1.00	90.00
3.12	8.00	95.59
5.21	1.00	88.89
5.52	3.00	71.43
1.87	2.00	91.49
5.09	3.00	100.00
7.27	2.00	80.00
7.47	1.00	88.89
3.11	3.00	67.65
5.42	3.00	87.50
8.23	0.00	50.00
6.61	2.00	100.00
0.65	3.00	92.11
5.61	2.00	91.30
0.90	2.00	80.00
7.42	10.00	87.90
6.09	1.00	100.00
4.78	1.00	100.00
2.26	1.00	91.30
0.04	15.00	89.83
4.36	12.00	89.66
7.37	1.00	100.00
4.47	0.00	80.00
2.91	5.00	48.65
0.19	4.00	100.00
0.54	9.00	71.88
5.52	8.00	93.62
0.49	3.00	100.00
8.72	0.00	100.00
4.73	5.00	90.00
0.10	2.00	71.43
3.05	1.00	93.33
1.03	3.00	93.75
2.32	1.00	90.91
2.02	2.00	90.00
5.61	11.00	91.30
0.85	5.00	85.71
5.71	1.00	60.00
5.86	1.00	100.00
7.54	1.00	100.00
6.40	0.00	100.00
4.95	2.00	97.06
6.51	0.00	87.50
8.10	7.00	87.72
0.46	4.00	85.71
4.23	1.00	63.64
0.87	0.00	100.00
4.86	31.00	88.14
3.82	2.00	100.00
7.80	2.00	100.00
0.83	6.00	81.25
6.79	2.00	85.71
0.90	0.00	92.31
5.89	1.00	100.00
2.49	1.00	100.00
2.91	7.00	92.31
1.83	3.00	94.59
3.10	3.00	88.89
4.80	7.00	91.49
1.55	1.00	80.00
7.58	2.00	88.24
1.07	1.00	78.57
1.78	2.00	97.44
1.10	8.00	88.14
2.95	5.00	85.71
3.23	3.00	87.50
4.03	1.00	93.33
6.47	1.00	100.00
6.97	1.00	73.68
6.13	1.00	100.00
1.72	5.00	84.00
0.57	1.00	100.00
0.64	8.00	88.46
8.06	4.00	88.89
7.07	10.00	92.45
6.52	4.00	80.77
7.36	4.00	94.74
1.84	3.00	100.00
5.30	0.00	80.00
6.10	0.00	80.00
7.90	1.00	100.00
5.95	4.00	80.95
2.72	1.00	80.00
3.92	2.00	87.10
3.52	4.00	96.67
0.17	1.00	100.00
8.13	5.00	97.83
3.77	0.00	100.00
2.30	1.00	85.71
2.92	0.00	75.00
3.59	1.00	93.55
4.48	3.00	100.00
6.91	3.00	83.33
6.71	9.00	90.32
2.46	2.00	83.33
8.57	2.00	92.31
3.74	1.00	82.61
6.36	2.00	100.00
4.94	4.00	90.63
6.55	3.00	88.46
8.74	2.00	79.49
7.71	4.00	88.68
4.83	1.00	89.47
4.78	4.00	75.00
1.45	3.00	90.91
5.60	2.00	90.00
3.15	7.00	86.05
3.54	15.00	87.59
1.97	7.00	96.88
4.69	1.00	85.71
3.68	1.00	100.00
