2.00	78.38
7.00	80.95
5.00	84.85
0.00	86.67
3.00	86.11
14.00	92.00
1.00	93.55
2.00	86.96
0.00	100.00
13.00	93.05
4.00	92.59
2.00	88.89
5.00	85.19
3.00	90.91
24.00	93.59
6.00	90.70
10.00	92.16
17.00	88.10
5.00	78.38
18.00	86.24
6.00	80.00
14.00	90.99
5.00	100.00
1.00	88.24
1.00	82.61
15.00	87.18
7.00	90.48
27.00	89.53
4.00	87.50
3.00	91.43
6.00	80.00
4.00	86.05
5.00	91.84
5.00	100.00
3.00	85.71
5.00	93.33
19.00	86.90
5.00	94.87
27.00	87.42
8.00	91.89
3.00	100.00
8.00	82.46
5.00	97.67
9.00	93.46
5.00	88.46
52.00	73.08
13.00	79.79
28.00	81.82
6.00	92.59
5.00	89.02
5.00	100.00
9.00	79.07
4.00	71.43
7.00	81.48
7.00	94.29
14.00	92.77
24.00	87.38
5.00	96.67
3.00	84.62
1.00	91.67
48.00	78.03
11.00	87.67
16.00	87.79
2.00	80.00
1.00	96.43
4.00	94.03
6.00	78.38
9.00	93.43
8.00	86.17
12.00	77.78
5.00	97.62
8.00	91.67
12.00	96.91
19.00	90.32
8.00	82.61
4.00	81.82
3.00	91.67
10.00	90.74
5.00	88.68
11.00	90.22
11.00	93.37
4.00	81.63
7.00	85.51
3.00	88.10
3.00	94.44
5.00	86.67
6.00	93.75
2.00	85.71
11.00	87.32
5.00	66.22
9.00	88.15
11.00	90.38
3.00	65.22
10.00	98.28
13.00	89.74
13.00	94.05
19.00	86.49
6.00	86.21
5.00	85.19
3.00	97.56
12.00	80.17
3.00	97.96
6.00	87.50
6.00	86.36
11.00	90.77
5.00	94.87
4.00	93.55
5.00	97.14
8.00	95.83
2.00	88.00
5.00	95.83
3.00	86.11
4.00	90.91
5.00	95.65
8.00	76.19
9.00	86.21
19.00	94.68
3.00	89.36
7.00	94.34
6.00	91.30
6.00	95.00
6.00	80.56
7.00	75.00
7.00	75.00
5.00	93.22
10.00	88.12
11.00	91.46
9.00	94.37
7.00	89.80
4.00	92.68
7.00	88.75
8.00	88.61
7.00	87.93
15.00	85.53
10.00	82.18
9.00	89.47
0.00	75.00
1.00	87.50
10.00	90.00
12.00	88.36
15.00	83.33
6.00	96.77
6.00	90.72
17.00	91.67
9.00	88.64
6.00	95.89
3.00	86.67
7.00	92.11
4.00	79.59
18.00	85.92
26.00	87.23
10.00	88.76
20.00	90.32
5.00	91.67
10.00	90.57
3.00	97.37
5.00	98.21
4.00	92.42
3.00	87.50
11.00	91.55
17.00	88.44
7.00	95.16
5.00	75.00
5.00	81.25
24.00	83.43
4.00	82.76
8.00	81.71
8.00	82.61
21.00	86.79
7.00	92.11
6.00	95.08
3.00	95.00
3.00	95.00
7.00	88.64
5.00	96.30
3.00	96.55
2.00	96.00
12.00	98.11
5.00	79.41
10.00	96.30
11.00	90.20
5.00	93.48
3.00	80.77
3.00	89.66
17.00	94.93
10.00	93.85
13.00	91.74
2.00	83.78
8.00	95.52
11.00	89.25
10.00	87.01
5.00	88.00
12.00	78.76
11.00	83.51
6.00	91.04
4.00	78.26
13.00	86.21
5.00	94.29
5.00	89.16
13.00	84.52
7.00	88.68
22.00	93.49
11.00	89.13
9.00	85.51
6.00	86.67
6.00	92.11
8.00	79.34
6.00	88.89
16.00	91.13
9.00	85.71
6.00	83.78
25.00	86.11
11.00	88.00
3.00	91.67
2.00	96.30
8.00	89.71
7.00	94.95
12.00	91.54
16.00	88.07
6.00	92.31
5.00	93.22
6.00	89.80
2.00	92.86
9.00	88.99
7.00	90.00
10.00	89.74
4.00	96.15
12.00	90.00
6.00	89.29
19.00	90.80
19.00	93.53
8.00	89.39
1.00	100.00
6.00	87.50
11.00	90.54
5.00	89.23
5.00	88.64
2.00	75.00
25.00	92.61
15.00	94.74
16.00	95.05
9.00	88.16
7.00	82.31
4.00	84.21
6.00	85.45
6.00	88.89
10.00	90.48
4.00	88.89
8.00	86.67
8.00	91.11
