1296,1,2,90.90909576416016,BM
1297,1,1,98.18182373046875,BM
1298,1,1,100.0,BM
1299,5,0,100.0,SF
1300,1,6,87.93103790283203,PL
1301,1,2,85.71428680419922,BM
1302,5,0,93.90243530273438,SF
1303,1,4,90.90909576416016,BM
1304,5,2,78.125,BM
1305,1,1,96.15384674072266,BM
1306,2,2,83.33332824707031,BM
1307,2,1,86.9565200805664,SF
1308,1,1,95.45454406738281,BM
1309,1,0,100.0,SF
1310,5,0,71.42857360839844,SF
1312,5,1,100.0,BM
1313,4,1,90.0,BM
1314,5,0,66.66667175292969,SF
1315,1,0,72.7272720336914,IF
1316,1,1,75.0,SF
1317,2,8,90.41095733642578,PL
1318,1,0,100.0,SF
1319,3,1,91.66667175292969,BM
1320,5,0,96.42857360839844,SF
1321,1,0,75.0,IF
1323,1,0,100.0,SF
1324,1,1,83.33332824707031,SF
1325,2,2,87.7551040649414,BM
1327,1,1,78.94737243652344,SF
1328,3,0,100.0,SF
1329,4,1,96.42857360839844,BM
1330,1,0,100.0,SF
1331,1,1,100.0,BM
1332,1,3,86.9565200805664,BM
1333,1,1,94.36619567871094,BM
1334,1,0,100.0,SF
1335,2,3,89.55223846435547,BM
1336,5,0,94.44444274902344,SF
1337,1,1,100.0,BM
1338,1,0,100.0,SF
1339,5,6,91.57508850097656,PL
1340,1,1,93.10344696044922,BM
1341,1,1,100.0,BM
1342,5,4,75.0,PL
1343,1,0,100.0,SF
1344,5,1,100.0,BM
1345,1,1,93.75,BM
1347,5,6,83.78378295898438,PL
1348,5,0,100.0,SF
1349,1,1,92.85713958740234,BM
1350,1,2,91.55844116210938,BM
1352,5,2,93.75,BM
1353,1,0,100.0,SF
1355,1,1,88.52458953857422,SF
1356,1,1,96.7741928100586,BM
1357,5,0,100.0,SF
1358,1,0,94.73684692382812,SF
1359,1,1,85.71428680419922,SF
1360,1,1,100.0,BM
1362,3,3,98.11321258544922,PL
1363,1,1,89.28571319580078,BM
1364,5,0,84.61538696289062,SF
1365,5,0,100.0,SF
1367,3,1,100.0,BM
1368,2,0,66.66667175292969,IF
1369,2,0,93.33333587646484,SF
1370,5,0,0.0,IF
1371,1,1,100.0,BM
1373,4,1,100.0,BM
1374,1,3,91.95402526855469,BM
1375,1,3,95.32710266113281,BM
1377,4,2,93.95973205566406,BM
1378,1,0,90.90909576416016,SF
1379,1,2,86.36363983154297,BM
1380,5,0,80.0,SF
1381,1,0,100.0,SF
1382,1,4,91.83673095703125,BM
1385,3,1,90.90909576416016,BM
1386,2,0,77.77777862548828,IF
1387,1,0,93.33333587646484,SF
1388,1,3,95.5882339477539,BM
1389,5,0,88.8888931274414,SF
1390,5,1,71.42857360839844,BM
1392,1,0,100.0,SF
1393,4,2,80.0,BM
1395,1,3,79.4117660522461,BM
1396,1,2,87.5,BM
1397,1,0,50.0,IF
1398,4,1,100.0,BM
1399,1,0,94.73684692382812,SF
1402,2,2,89.74359130859375,BM
1403,2,0,100.0,SF
1404,2,0,100.0,SF
1405,1,1,90.47618865966797,BM
1406,3,2,93.91304016113281,BM
1410,3,2,48.648651123046875,BM
1411,1,0,100.0,SF
1412,1,4,77.77777862548828,BM
1414,3,0,100.0,SF
1416,2,1,95.0,BM
1417,1,0,85.71428680419922,SF
1419,1,0,93.75,SF
1420,1,2,93.75,BM
1421,1,2,90.0,BM
1422,1,3,94.20289611816406,BM
1423,1,1,89.28571319580078,BM
1424,1,1,66.66667175292969,SF
1425,2,0,100.0,SF
1426,2,1,100.0,BM
1427,1,0,100.0,SF
1428,1,1,97.05882263183594,BM
1429,2,0,100.0,SF
1431,5,1,85.71428680419922,BM
1433,1,0,100.0,SF
1434,1,5,91.63346862792969,PL
1435,2,1,100.0,BM
1436,1,1,100.0,BM
1437,1,1,84.375,SF
1438,1,1,92.85713958740234,BM
1439,2,0,92.30769348144531,SF
1440,5,1,100.0,BM
1441,5,1,100.0,BM
1442,1,1,94.23077392578125,BM
1443,1,3,94.59458923339844,BM
1444,5,1,94.44444274902344,BM
1445,1,2,91.48936462402344,BM
1446,3,0,86.66666412353516,SF
1448,4,0,78.57142639160156,SF
1449,2,0,100.0,SF
1450,1,2,89.83050537109375,BM
1451,5,3,85.71428680419922,PL
1452,1,0,87.5,SF
1453,1,1,93.33333587646484,BM
1454,1,0,100.0,SF
1455,4,2,78.94737243652344,BM
1456,2,0,100.0,SF
1457,1,1,84.0,SF
1458,1,1,100.0,BM
1459,1,3,92.30769348144531,BM
1460,5,1,94.44444274902344,BM
1462,5,1,88.46153259277344,BM
1463,1,3,97.36841583251953,BM
1464,1,2,100.0,BM
1465,1,0,80.0,IF
1467,1,0,100.0,SF
1468,1,1,85.0,SF
1469,1,1,80.0,SF
1470,1,0,90.0,SF
1471,5,2,96.66666412353516,BM
1472,1,1,100.0,BM
1473,1,3,100.0,BM
1474,1,0,100.0,SF
1475,5,1,85.71428680419922,BM
1476,1,0,75.0,IF
1477,1,1,93.33333587646484,BM
1478,1,2,100.0,BM
1479,1,2,83.33332824707031,BM
1480,1,4,93.54838562011719,PL
1481,5,1,88.8888931274414,BM
1482,1,1,92.30769348144531,BM
1483,1,1,86.9565200805664,SF
1484,2,2,100.0,BM
1485,1,2,93.75,BM
1487,1,3,82.05128479003906,BM
1488,1,2,90.0,BM
1489,3,2,94.73684692382812,BM
1490,4,1,87.5,BM
1491,1,2,95.45454406738281,BM
1492,1,1,90.0,BM
1493,5,2,90.69767761230469,BM
1495,4,3,96.875,PL
